timestamp,mission_id,mission_profile,altitude_ft,ambient_temp_c,throttle_pct,rpm,cht_c,egt_c,oil_pressure_bar,oil_temp_c,fuel_flow_lph,vibration_mm_s,battery_voltage_v,alternator_current_a,injection_timing_deg,boost_pressure_bar,manifold_pressure_kpa,cylinder_pressure_bar,engine_load_pct,estimated_power_hp,fuel_efficiency_index,thermal_efficiency_index,degradation_index,engine_health_pct,anomaly_score,anomaly_flag,fault_type,severity,failure_probability_24h,rul_hours,maintenance_advisory,data_quality_pct
2026-01-01T01:12:20,M003,Hot Weather,15627.6,35.31,56.71,2884.7,109.37,622.67,4.676,100.77,30.64,1.938,27.69,24.37,17.941,0.826,155.6,8.247,65.37,119.78,0.9641,0.8026,0.2115,78.85,0.0443,0,Normal,Normal,0.0166,1407.21,No action,99.66
2026-01-01T01:12:30,M003,High Altitude,22057.2,-30.07,65.44,3027.9,108.47,595.81,4.375,94.06,33.44,1.863,27.543,25.35,17.914,0.938,167.77,8.823,72.41,130.85,0.9702,0.8086,0.2107,78.93,0.0326,0,Normal,Normal,0.0165,1409.09,No action,97.97
2026-01-01T01:12:40,M003,High Altitude,29464.7,-14.31,72.51,3082.9,115.45,625.52,4.289,102.53,34.44,2.048,27.603,26.44,17.614,0.991,183.14,8.81,78.64,138.31,0.9689,0.8078,0.2217,77.83,0.0929,0,Normal,Normal,0.0176,1399.34,No action,99.17
2026-01-01T01:12:50,M003,Hot Weather,8776.7,35.15,66.17,3079.2,117.49,631.11,4.413,99.23,33.58,1.75,27.362,25.58,17.72,0.918,171.54,8.644,72.96,130.18,0.9649,0.8031,0.2054,79.46,0.0743,0,Normal,Normal,0.0161,1434.89,No action,97.72
2026-01-01T01:13:00,M003,High Altitude,28342.1,-13.26,74.83,3165.2,116.66,626.84,4.196,99.21,34.95,1.962,27.668,26.63,17.85,0.971,179.86,9.327,79.93,140.78,0.9685,0.8075,0.2247,77.53,0.0244,0,Normal,Normal,0.0179,1370.2,No action,95.62
2026-01-01T01:13:10,M003,Endurance,23631.9,5.88,53.38,2795.9,101.58,576.84,4.47,86.07,29.86,1.945,27.666,24.93,17.691,0.784,153.13,8.085,60.58,116.79,0.9666,0.8052,0.2158,78.42,0.0347,0,Normal,Normal,0.017,1427.08,No action,97.96
2026-01-01T01:13:20,M003,Rapid Throttle,10945.1,33.27,54.97,2847.3,111.64,601.79,4.476,93.84,30.84,1.614,27.602,24.32,17.717,0.786,149.51,8.327,65.92,119.74,0.9718,0.8102,0.2099,79.01,0.0794,0,Normal,Normal,0.0165,1439.2,No action,98.97
2026-01-01T01:13:30,M003,Hot Weather,9038.2,37.95,68.58,3063.7,121.34,643.95,4.197,103.72,33.72,1.933,27.498,24.94,17.727,0.908,162.15,8.778,76.8,132.32,0.9625,0.8015,0.2248,77.52,0.1077,0,Normal,Normal,0.018,1410.6,No action,96.23
2026-01-01T01:13:40,M003,Cruise,16399.5,26.34,50.51,2801.3,104.42,576.35,4.564,93.0,28.99,1.973,27.643,25.25,18.009,0.803,143.65,7.868,59.49,114.99,0.9719,0.8112,0.2345,76.55,0.035,0,Normal,Normal,0.019,1385.13,No action,96.9
2026-01-01T01:13:50,M003,Hot Weather,11515.0,45.01,57.95,2854.8,114.51,641.87,4.523,105.34,31.36,2.078,27.563,25.33,17.878,0.882,156.45,8.41,64.2,121.13,0.9641,0.8026,0.2113,78.87,0.081,0,Normal,Normal,0.0166,1426.28,No action,98.31
2026-01-01T01:14:00,M003,Rapid Throttle,10106.1,34.03,74.81,3128.2,123.36,642.6,4.05,108.59,36.19,2.027,27.57,25.47,17.728,0.924,179.87,8.986,80.48,141.29,0.9705,0.8093,0.2208,77.92,0.0959,0,Normal,Normal,0.0175,1412.94,No action,99.45
2026-01-01T01:14:10,M003,High Altitude,23992.3,-23.7,67.45,3020.9,110.31,606.98,4.355,92.39,33.53,2.018,27.655,26.29,17.8,0.968,169.32,8.743,72.21,132.76,0.9688,0.8077,0.2222,77.78,0.0386,0,Normal,Normal,0.0177,1375.22,No action,98.16
2026-01-01T01:14:20,M003,Rapid Throttle,8627.8,33.6,79.91,3254.7,124.69,672.7,4.106,112.32,35.95,2.22,27.594,26.45,17.863,1.031,184.93,9.056,84.74,146.73,0.9698,0.8089,0.2266,77.34,0.1373,0,Normal,Normal,0.0181,1398.86,No action,99.33
2026-01-01T01:14:30,M003,Hot Weather,13855.7,46.19,65.17,3036.9,124.29,647.86,4.226,110.68,33.65,1.756,27.544,25.61,17.872,0.857,165.12,8.768,72.67,128.68,0.9628,0.8017,0.2227,77.73,0.1353,0,Normal,Normal,0.0177,1397.97,No action,98.76
2026-01-01T01:14:40,M003,Hot Weather,12318.7,47.1,59.39,2879.7,116.07,638.1,4.266,107.3,31.08,2.048,27.487,25.05,17.75,0.853,155.64,8.383,65.73,122.4,0.9626,0.8016,0.2243,77.57,0.0719,0,Normal,Normal,0.0179,1397.13,No action,99.58
2026-01-01T01:14:50,M003,High Altitude,24246.7,-16.84,66.02,2976.4,110.98,612.21,4.184,92.98,32.95,1.799,27.478,25.81,17.906,0.894,159.14,8.437,72.16,131.23,0.969,0.8078,0.2209,77.91,0.0825,0,Normal,Normal,0.0176,1408.8,No action,95.33
2026-01-01T01:15:00,M003,Endurance,16394.1,18.52,55.19,2862.8,102.7,567.57,4.502,87.71,29.91,1.932,27.775,24.63,17.679,0.852,154.33,8.114,63.78,118.75,0.9666,0.8052,0.2162,78.38,0.0465,0,Normal,Normal,0.0171,1400.97,No action,98.76
2026-01-01T01:15:10,M003,Rapid Throttle,10843.4,29.09,62.23,2975.7,118.21,621.98,4.43,93.6,32.45,2.195,27.487,23.76,17.923,0.873,159.97,8.387,69.17,127.36,0.97,0.809,0.2251,77.49,0.1201,0,Normal,Normal,0.018,1398.77,No action,95.09
2026-01-01T01:15:20,M003,Rapid Throttle,15941.9,21.91,79.71,3286.1,122.17,643.7,4.143,103.27,36.3,2.358,27.807,26.36,17.721,1.026,188.59,9.012,82.08,146.46,0.9696,0.8087,0.2284,77.16,0.1611,0,Normal,Normal,0.0183,1383.91,No action,98.82
2026-01-01T01:15:30,M003,Cruise,11759.0,29.32,59.98,2930.1,111.19,610.64,4.34,96.72,31.96,1.945,27.681,25.41,17.883,0.864,161.77,8.27,66.84,125.87,0.9741,0.8128,0.2156,78.44,0.0526,0,Normal,Normal,0.017,1417.38,No action,99.59
2026-01-01T01:15:40,M003,Hot Weather,13412.6,41.81,69.05,3034.9,122.33,659.18,4.189,107.38,34.6,1.829,27.501,25.15,17.979,0.954,173.86,8.68,75.56,133.19,0.9643,0.8027,0.2103,78.97,0.0873,0,Normal,Normal,0.0165,1429.96,No action,97.0
2026-01-01T01:15:50,M003,Hot Weather,15130.7,40.67,62.39,2943.8,118.95,630.92,4.422,107.29,32.28,2.007,27.659,24.68,17.738,0.875,160.86,8.623,70.12,125.39,0.9613,0.8007,0.2347,76.53,0.0907,0,Normal,Normal,0.0191,1380.08,No action,96.46
2026-01-01T01:16:00,M003,High Altitude,22634.0,-26.64,73.92,3125.2,115.49,629.52,4.126,99.47,34.3,2.336,27.508,26.29,17.948,1.041,175.71,8.988,81.72,139.54,0.9675,0.8068,0.2336,76.64,0.1123,0,Normal,Normal,0.0189,1397.37,No action,99.66
2026-01-01T01:16:10,M003,Cruise,14271.6,23.0,74.15,3147.8,121.09,616.11,4.183,100.93,35.39,1.817,27.645,26.12,17.987,0.949,182.41,8.821,79.48,141.38,0.9734,0.8122,0.222,77.8,0.075,0,Normal,Normal,0.0177,1382.04,No action,99.19
2026-01-01T01:16:20,M003,Rapid Throttle,12775.3,34.43,91.6,3388.9,135.46,696.43,4.03,112.93,38.46,2.087,27.676,26.39,17.821,1.125,207.69,9.628,94.0,159.62,0.9701,0.8091,0.2241,77.59,0.1584,0,Normal,Normal,0.0179,1389.03,No action,98.12
2026-01-01T01:16:30,M003,Endurance,21750.7,7.8,59.21,2976.8,110.26,594.11,4.267,91.19,32.35,1.874,27.648,25.84,18.035,0.871,158.33,8.302,66.7,122.73,0.9645,0.8038,0.2336,76.64,0.0337,0,Normal,Normal,0.0189,1387.52,No action,95.45
2026-01-01T01:16:40,M003,Hot Weather,17813.6,41.59,67.75,3105.1,123.73,647.49,4.157,108.82,33.69,1.912,27.687,25.24,17.958,0.92,171.28,8.525,76.04,131.27,0.9618,0.801,0.2307,76.93,0.0553,0,Normal,Normal,0.0186,1372.01,No action,96.21
2026-01-01T01:16:50,M003,Hot Weather,8672.9,40.72,63.11,2988.2,119.46,639.38,4.281,105.85,33.04,2.05,27.624,25.61,17.797,0.872,161.13,8.555,69.52,126.39,0.9625,0.8015,0.2254,77.46,0.064,0,Normal,Normal,0.018,1391.66,No action,95.42
2026-01-01T01:17:00,M003,Cruise,10299.7,17.48,61.76,2937.8,111.1,589.41,4.493,94.88,32.15,1.701,27.516,25.14,17.646,0.882,161.96,8.357,67.09,127.5,0.9724,0.8116,0.2303,76.97,0.0299,0,Normal,Normal,0.0186,1384.18,No action,97.03
2026-01-01T01:17:10,M003,High Altitude,24625.2,-6.44,69.47,3100.4,114.13,619.04,4.283,92.89,35.41,2.176,27.513,25.22,17.815,0.917,173.94,8.748,76.45,134.87,0.9684,0.8074,0.2262,77.38,0.0306,0,Normal,Normal,0.0181,1372.44,No action,96.69
2026-01-01T01:17:20,M003,Endurance,18142.2,14.73,56.93,2877.4,106.05,577.74,4.431,91.55,32.32,1.818,27.733,24.03,17.687,0.864,154.16,8.247,64.52,120.36,0.965,0.8042,0.2288,77.12,0.002,0,Normal,Normal,0.0184,1399.31,No action,95.33
2026-01-01T01:17:30,M003,High Altitude,23067.9,-24.28,67.98,3058.1,112.51,591.06,4.158,93.26,33.04,2.024,27.664,24.39,18.059,0.969,171.99,8.582,72.98,133.22,0.9682,0.8073,0.2272,77.28,0.0634,0,Normal,Normal,0.0182,1382.46,No action,99.68
2026-01-01T01:17:40,M003,Rapid Throttle,8837.0,26.79,92.1,3406.4,133.0,690.03,4.18,109.98,38.88,2.322,27.447,27.43,17.945,1.115,203.62,10.016,94.62,160.0,0.9694,0.8086,0.2299,77.01,0.2504,0,Normal,Normal,0.0185,1420.39,No action,99.37
2026-01-01T01:17:50,M003,Cruise,12559.6,25.02,68.17,3106.5,112.37,616.01,4.279,100.82,33.97,2.115,27.415,24.94,17.96,0.862,171.55,8.79,71.42,134.66,0.9729,0.8119,0.226,77.4,0.0221,0,Normal,Normal,0.0181,1400.07,No action,96.27
2026-01-01T01:18:00,M003,Hot Weather,16691.7,39.35,50.21,2825.6,111.61,593.69,4.529,99.28,29.99,1.836,27.609,24.14,17.911,0.784,142.1,8.183,61.48,112.63,0.9635,0.8022,0.2169,78.31,0.0665,0,Normal,Normal,0.0171,1408.08,No action,99.26
2026-01-01T01:18:10,M003,Rapid Throttle,13697.1,24.35,81.89,3310.3,122.5,655.42,3.919,105.88,36.14,2.331,27.682,26.11,17.885,1.071,187.06,9.555,84.01,148.89,0.9698,0.8088,0.2271,77.29,0.1519,0,Normal,Normal,0.0182,1400.58,No action,95.54
2026-01-01T01:18:20,M003,Cruise,14636.5,27.32,52.5,2843.4,103.14,600.13,4.672,90.43,30.37,1.847,27.386,24.71,17.614,0.802,143.92,7.903,60.97,117.21,0.972,0.8113,0.2334,76.66,0.0088,0,Normal,Normal,0.0189,1373.07,No action,95.72
2026-01-01T01:18:30,M003,Hot Weather,8796.8,44.74,62.67,2955.8,117.03,627.37,4.38,110.68,32.87,2.169,27.76,25.05,17.962,0.887,161.53,8.802,69.59,125.99,0.9628,0.8017,0.2224,77.76,0.0861,0,Normal,Normal,0.0177,1398.98,No action,98.8
2026-01-01T01:18:40,M003,Endurance,21660.0,10.57,57.25,2879.6,107.1,591.16,4.383,95.58,30.03,1.681,27.373,25.0,17.442,0.87,156.16,8.038,65.35,120.62,0.9645,0.8038,0.2332,76.68,0.0764,0,Normal,Normal,0.0189,1414.89,No action,96.21
2026-01-01T01:18:50,M003,Endurance,22072.8,14.67,60.55,3004.2,106.96,602.27,4.394,88.76,31.4,1.86,27.607,24.28,17.993,0.898,158.83,8.371,68.28,123.92,0.9631,0.8029,0.2451,75.49,0.0377,0,Normal,Normal,0.0203,1348.78,No action,98.31
2026-01-01T01:19:00,M003,Cruise,10681.8,17.04,59.35,2922.5,106.37,593.29,4.312,90.71,32.91,1.888,27.807,25.32,17.838,0.886,156.27,8.338,68.91,124.48,0.9705,0.8103,0.2458,75.42,0.063,0,Normal,Normal,0.0204,1366.62,No action,97.94
2026-01-01T01:19:10,M003,Cruise,13986.3,17.77,60.96,2968.8,108.34,607.24,4.349,92.39,32.49,1.813,27.513,25.22,17.828,0.864,163.81,8.428,65.36,126.43,0.9714,0.811,0.238,76.2,0.0846,0,Normal,Normal,0.0194,1380.67,No action,95.32
2026-01-01T01:19:20,M003,Rapid Throttle,15188.4,21.03,83.49,3339.6,121.13,661.07,4.026,105.7,37.45,2.048,27.57,26.16,17.734,1.057,190.76,9.476,88.5,150.61,0.9697,0.8088,0.2279,77.21,0.0461,0,Normal,Normal,0.0183,1379.63,No action,96.85
2026-01-01T01:19:30,M003,Cruise,11013.3,21.12,64.1,3029.1,107.84,604.12,4.274,97.08,32.45,1.994,27.514,26.28,18.07,0.875,166.09,8.536,73.09,130.36,0.9738,0.8125,0.2186,78.14,0.0801,0,Normal,Normal,0.0173,1394.57,No action,98.73
2026-01-01T01:19:40,M003,Rapid Throttle,7843.6,20.6,75.28,3234.7,116.58,630.0,4.274,96.95,35.67,2.186,27.572,25.76,17.677,0.996,179.95,9.116,80.54,142.1,0.9719,0.8102,0.2096,79.04,0.1093,0,Normal,Normal,0.0164,1437.96,No action,96.07
2026-01-01T01:19:50,M003,Endurance,18434.1,22.4,64.42,2923.9,111.18,601.19,4.284,96.54,33.1,2.012,27.372,25.36,17.671,0.914,165.69,8.54,72.55,128.51,0.9651,0.8042,0.2283,77.17,0.0706,0,Normal,Normal,0.0183,1407.53,No action,97.63
2026-01-01T01:20:00,M003,Rapid Throttle,14394.7,22.0,81.86,3246.7,119.86,661.83,4.093,103.96,36.77,2.133,27.698,26.52,17.862,1.063,186.61,9.238,86.83,148.48,0.9681,0.8078,0.2405,75.95,0.1539,0,Normal,Normal,0.0197,1378.75,No action,99.46
2026-01-01T01:20:10,M003,Endurance,22558.5,24.55,63.24,2965.4,114.09,597.95,4.414,95.85,32.71,2.044,27.655,25.3,17.723,0.914,158.75,8.362,68.84,127.13,0.9646,0.8039,0.2327,76.73,0.0874,0,Normal,Normal,0.0188,1377.35,No action,98.22
2026-01-01T01:20:20,M003,Hot Weather,12713.8,35.21,65.81,3012.8,117.0,631.49,4.201,104.63,33.43,1.976,27.539,26.1,17.808,0.917,164.25,8.659,73.88,129.25,0.9621,0.8013,0.228,77.2,0.0652,0,Normal,Normal,0.0183,1390.1,No action,97.06
2026-01-01T01:20:30,M003,Cruise,17118.4,16.4,61.45,2962.7,110.56,594.35,4.367,94.4,31.39,2.094,27.517,25.97,17.794,0.897,158.8,8.326,69.1,126.8,0.9706,0.8104,0.245,75.5,0.0626,0,Normal,Normal,0.0203,1358.92,No action,96.52
2026-01-01T01:20:40,M003,Endurance,23807.0,9.68,49.08,2788.5,99.01,561.96,4.378,87.88,29.72,2.029,27.627,24.19,17.7,0.797,136.88,8.002,57.76,111.72,0.9644,0.8038,0.2341,76.59,0.036,0,Normal,Normal,0.019,1357.54,No action,99.2
2026-01-01T01:20:50,M003,Hot Weather,9085.2,37.98,65.32,3015.1,121.18,626.22,4.538,104.82,32.8,2.215,27.423,26.4,17.782,0.972,173.96,8.408,71.8,128.38,0.9605,0.8001,0.242,75.8,0.1401,0,Normal,Normal,0.0199,1360.7,No action,96.95
2026-01-01T01:21:00,M003,Hot Weather,8200.3,46.37,70.34,3071.1,120.9,667.08,4.312,116.3,34.26,1.769,27.624,25.04,17.718,0.978,175.52,8.709,75.88,134.0,0.9615,0.8008,0.2335,76.65,0.122,0,Normal,Normal,0.0189,1398.32,No action,97.46
2026-01-01T01:21:10,M003,Rapid Throttle,8611.4,32.57,74.26,3195.3,124.54,649.7,4.287,105.99,35.76,1.913,27.671,26.78,17.912,0.94,179.6,9.116,79.2,140.38,0.9692,0.8084,0.232,76.8,0.1082,0,Normal,Normal,0.0187,1382.71,No action,99.86
2026-01-01T01:21:20,M003,Cruise,10669.1,25.32,53.49,2834.2,104.9,569.68,4.508,88.72,30.58,1.825,27.674,25.36,17.981,0.796,144.2,8.096,63.37,118.07,0.9707,0.8105,0.2438,75.62,0.063,0,Normal,Normal,0.0201,1346.17,No action,97.12
2026-01-01T01:21:30,M003,Hot Weather,10889.8,40.65,73.28,3138.6,124.5,662.4,4.181,112.7,35.47,1.963,27.7,25.46,17.79,0.956,176.2,9.008,79.45,137.16,0.9615,0.8008,0.2336,76.64,0.1073,0,Normal,Normal,0.0189,1390.05,No action,96.69
2026-01-01T01:21:40,M003,Endurance,19525.4,17.04,61.97,2892.6,114.65,598.24,4.55,89.95,32.08,1.895,27.579,26.0,17.893,0.945,158.02,8.459,71.29,125.72,0.9644,0.8037,0.2344,76.56,0.0928,0,Normal,Normal,0.019,1361.12,No action,96.31
2026-01-01T01:21:50,M003,Endurance,23484.5,20.28,54.16,2852.0,104.83,587.74,4.392,91.02,30.28,1.957,27.728,24.24,17.644,0.818,150.31,8.142,64.75,117.28,0.9646,0.8039,0.2322,76.78,0.0451,0,Normal,Normal,0.0188,1370.75,No action,96.37
2026-01-01T01:22:00,M003,Rapid Throttle,9901.8,25.6,76.38,3169.4,124.08,649.29,4.179,106.91,35.17,2.01,27.569,26.54,18.038,0.994,177.13,8.942,81.22,142.67,0.969,0.8083,0.2336,76.64,0.1163,0,Normal,Normal,0.0189,1356.5,No action,97.44
2026-01-01T01:22:10,M003,Rapid Throttle,11009.7,26.99,74.49,3168.6,118.4,640.23,4.216,102.97,35.04,2.097,27.532,26.41,17.783,0.989,176.26,9.052,78.33,140.96,0.9707,0.8094,0.2195,78.05,0.0671,0,Normal,Normal,0.0174,1422.28,No action,98.03
2026-01-01T01:22:20,M003,High Altitude,27690.4,-33.55,56.12,2863.5,102.43,588.87,4.451,92.79,31.12,1.891,27.599,24.9,17.829,0.847,146.93,7.828,64.92,119.9,0.9664,0.8061,0.2428,75.72,0.0612,0,Normal,Normal,0.02,1362.72,No action,95.2
2026-01-01T01:22:30,M003,Hot Weather,10087.0,40.4,54.01,2872.4,110.3,624.6,4.377,102.1,31.36,1.701,27.587,24.88,17.663,0.895,147.37,8.393,61.58,116.23,0.9607,0.8003,0.2404,75.96,0.0394,0,Normal,Normal,0.0197,1356.44,No action,96.95
2026-01-01T01:22:40,M003,Endurance,15231.7,9.52,59.8,2961.4,104.51,591.11,4.459,90.34,32.8,2.1,27.525,24.79,17.806,0.849,158.21,8.31,68.09,123.22,0.9637,0.8033,0.2403,75.97,0.099,0,Normal,Normal,0.0197,1359.94,No action,95.71
2026-01-01T01:22:50,M003,Endurance,17668.4,13.57,64.33,2987.9,109.73,602.46,4.461,92.49,31.86,2.226,27.494,26.25,17.889,0.888,166.16,8.338,69.7,128.0,0.963,0.8028,0.2456,75.44,0.0831,0,Normal,Normal,0.0204,1346.02,No action,96.58
2026-01-01T01:23:00,M003,Cruise,10799.6,27.26,72.46,3149.7,116.17,620.62,4.033,101.15,33.64,2.098,27.503,26.15,17.799,0.957,179.46,9.022,73.65,139.21,0.972,0.8113,0.2336,76.64,0.0745,0,Normal,Normal,0.0189,1368.76,No action,98.81
2026-01-01T01:23:10,M003,Rapid Throttle,7241.4,32.33,66.45,2926.5,116.33,627.65,4.275,102.61,34.24,2.178,27.51,25.09,17.836,0.935,164.2,8.488,71.94,131.65,0.9683,0.8079,0.2388,76.12,0.1066,0,Normal,Normal,0.0195,1365.74,No action,96.88
2026-01-01T01:23:20,M003,Hot Weather,15460.2,41.79,57.52,2910.4,112.62,617.45,4.48,102.45,32.09,1.882,27.775,25.28,17.7,0.872,148.23,8.569,65.09,119.84,0.9597,0.7997,0.248,75.2,0.0871,0,Normal,Normal,0.0207,1368.06,No action,95.96
2026-01-01T01:23:30,M003,High Altitude,25233.7,-5.3,71.71,3124.0,108.5,630.2,4.246,98.51,34.17,2.232,27.517,25.47,17.798,0.944,171.11,8.796,78.14,136.99,0.9668,0.8064,0.2392,76.08,0.0949,0,Normal,Normal,0.0196,1367.48,No action,95.51
2026-01-01T01:23:40,M003,Cruise,16624.1,17.14,45.11,2725.0,96.97,546.47,4.495,84.4,28.06,1.814,27.782,23.54,17.877,0.753,136.5,7.755,55.87,108.67,0.9697,0.8098,0.2523,74.77,0.0238,0,Normal,Normal,0.0212,1347.22,No action,96.64
2026-01-01T01:23:50,M003,High Altitude,24694.8,-23.04,55.37,2886.2,102.85,591.94,4.461,87.95,30.64,1.911,27.576,24.37,17.681,0.788,147.05,7.766,67.69,119.08,0.9664,0.8061,0.2426,75.74,0.1018,0,Normal,Normal,0.02,1385.67,No action,98.06
2026-01-01T01:24:00,M003,High Altitude,24678.7,-19.17,72.72,3073.6,112.41,620.82,4.254,100.65,33.8,1.842,27.54,26.51,17.745,0.963,175.22,8.758,79.77,137.76,0.9652,0.8053,0.2521,74.79,0.0433,0,Normal,Normal,0.0212,1371.52,No action,97.8
2026-01-01T01:24:10,M003,Rapid Throttle,14630.2,21.38,87.35,3339.7,120.64,680.92,4.193,104.33,38.21,2.236,27.565,26.93,17.782,1.122,195.57,9.492,93.77,154.46,0.9681,0.8077,0.241,75.9,0.1235,0,Normal,Normal,0.0198,1378.78,No action,99.55
2026-01-01T01:24:20,M003,High Altitude,23370.0,-32.63,66.27,3040.2,111.96,607.6,4.428,95.52,34.14,2.031,27.72,25.27,17.745,0.883,166.72,8.591,73.64,130.82,0.9656,0.8056,0.2489,75.11,0.0561,0,Normal,Normal,0.0208,1356.53,No action,96.66
2026-01-01T01:24:30,M003,Endurance,19788.1,21.35,66.78,3078.3,112.71,605.06,4.204,93.1,34.0,2.241,27.471,25.45,17.668,0.861,166.98,8.915,74.63,130.82,0.9638,0.8034,0.2389,76.11,0.0502,0,Normal,Normal,0.0195,1351.11,No action,95.53
2026-01-01T01:24:40,M003,Rapid Throttle,11725.2,26.57,74.0,3153.9,114.33,641.17,4.223,106.82,35.51,1.921,27.571,26.5,17.806,0.961,181.33,8.731,79.87,139.94,0.9684,0.808,0.2381,76.19,0.0111,0,Normal,Normal,0.0194,1372.27,No action,97.28
2026-01-01T01:24:50,M003,Hot Weather,16609.0,46.18,74.19,3158.8,125.48,682.31,4.259,117.22,35.58,1.951,27.74,26.48,17.879,1.004,176.42,9.011,77.34,138.28,0.9621,0.8012,0.2284,77.16,0.0987,0,Normal,Normal,0.0183,1390.68,No action,98.68
2026-01-01T01:25:00,M003,Rapid Throttle,9273.9,28.86,77.21,3200.6,120.1,642.17,4.148,107.26,36.72,2.183,27.586,26.28,17.783,1.001,183.22,8.904,80.24,143.25,0.9675,0.8074,0.2456,75.44,0.0879,0,Normal,Normal,0.0204,1345.09,No action,95.12
2026-01-01T01:25:10,M003,Rapid Throttle,14461.4,25.2,69.8,3057.0,113.69,639.15,4.407,99.54,34.46,2.269,27.73,25.73,17.955,0.917,172.94,8.397,74.8,135.21,0.9678,0.8076,0.2429,75.71,0.1096,0,Normal,Normal,0.02,1388.54,No action,97.74
2026-01-01T01:25:20,M003,Hot Weather,12949.0,46.9,47.31,2743.6,110.18,610.44,4.416,101.07,28.8,1.848,27.364,23.33,17.765,0.823,139.15,7.728,55.41,108.84,0.9597,0.7996,0.2484,75.16,0.0238,0,Normal,Normal,0.0207,1366.39,No action,95.58
2026-01-01T01:25:30,M003,Endurance,18566.4,8.52,51.04,2801.8,103.0,559.31,4.436,87.89,30.17,1.953,27.433,24.49,17.887,0.852,143.24,7.977,57.9,113.62,0.9631,0.8029,0.2452,75.48,0.0616,0,Normal,Normal,0.0203,1336.7,No action,98.89
2026-01-01T01:25:40,M003,High Altitude,22824.8,-29.4,63.69,3035.0,114.08,584.48,4.46,97.55,34.07,1.995,27.776,24.94,17.954,0.899,161.95,8.765,68.05,128.49,0.968,0.8072,0.2288,77.12,0.0809,0,Normal,Normal,0.0184,1399.83,No action,98.15
2026-01-01T01:25:50,M003,Cruise,12102.8,26.34,59.57,2912.9,112.7,614.08,4.392,93.24,31.76,2.1,27.34,24.65,17.754,0.889,162.18,8.294,68.64,124.51,0.9695,0.8096,0.2546,74.54,0.0667,0,Normal,Normal,0.0215,1336.9,No action,98.18
2026-01-01T01:26:00,M003,Hot Weather,9072.2,41.19,70.81,3075.7,123.13,643.61,4.496,112.15,34.94,2.028,27.812,25.5,17.642,1.014,177.94,8.838,76.21,134.25,0.9603,0.8,0.2436,75.64,0.0836,0,Normal,Normal,0.0201,1372.11,No action,96.92
2026-01-01T01:26:10,M003,Cruise,14491.9,20.41,53.96,2788.5,106.25,585.77,4.595,88.84,30.09,1.64,27.732,25.0,17.686,0.787,151.41,8.002,62.82,118.6,0.9708,0.8105,0.2432,75.68,0.0589,0,Normal,Normal,0.0201,1357.23,No action,96.47
2026-01-01T01:26:20,M003,Rapid Throttle,15645.4,22.67,84.82,3373.0,127.72,678.33,4.135,103.2,37.12,2.139,27.64,27.35,17.608,1.114,195.1,9.343,88.55,151.72,0.9682,0.8078,0.24,76.0,0.1309,0,Normal,Normal,0.0197,1361.06,No action,95.21
2026-01-01T01:26:30,M003,High Altitude,22925.9,-20.58,57.78,2903.3,102.4,584.07,4.27,93.0,31.38,1.799,27.696,24.8,17.744,0.904,153.44,8.429,65.52,121.82,0.967,0.8065,0.2379,76.21,0.0855,0,Normal,Normal,0.0194,1359.26,No action,96.4
2026-01-01T01:26:40,M003,Endurance,19153.1,24.17,54.88,2882.4,126.3,645.88,4.449,101.57,31.05,1.931,27.643,24.65,17.792,0.833,151.41,8.144,63.99,117.78,0.9631,0.8029,0.2448,60.52,0.3804,0,Overheating,Normal,0.2703,1364.23,No action,98.69
2026-01-01T01:26:50,M003,High Altitude,26260.1,-29.69,76.51,3178.8,141.35,683.63,4.22,111.88,36.11,2.087,27.561,26.24,17.84,1.023,176.04,9.055,79.75,141.91,0.9654,0.8054,0.2509,59.91,0.4524,0,Overheating,Normal,0.2711,1340.97,No action,99.49
2026-01-01T01:27:00,M003,Cruise,13516.3,17.97,60.65,3034.6,124.4,654.39,4.431,104.02,32.86,1.808,27.513,24.97,17.558,0.927,157.2,8.468,66.38,125.95,0.9708,0.8105,0.2435,60.65,0.323,0,Overheating,Normal,0.2701,1352.88,No action,98.82
2026-01-01T01:27:10,M003,Rapid Throttle,14557.0,21.83,86.72,3329.8,140.24,719.1,4.111,116.21,38.75,2.222,27.59,26.28,18.001,1.009,192.6,9.249,89.48,153.25,0.9659,0.8063,0.2593,59.07,0.5141,0,Overheating,Normal,0.2722,1350.25,No action,96.98
2026-01-01T01:27:20,M003,Rapid Throttle,15010.7,27.35,76.69,3213.9,137.62,694.03,4.249,115.71,35.63,2.235,27.757,26.15,17.75,1.009,178.89,9.15,78.41,142.71,0.9677,0.8075,0.2444,60.56,0.4469,0,Overheating,Normal,0.2702,1357.97,No action,95.58
2026-01-01T01:27:30,M003,Endurance,18656.0,18.87,49.91,2769.8,117.15,621.09,4.648,102.17,29.24,2.062,27.476,24.3,17.768,0.882,143.77,7.959,61.41,112.29,0.9625,0.8025,0.2501,59.99,0.3492,0,Overheating,Normal,0.271,1357.46,No action,96.03
2026-01-01T01:27:40,M003,Endurance,16100.5,7.98,59.65,2925.8,122.1,644.61,4.338,104.76,32.63,1.854,27.412,25.16,17.953,0.873,157.23,8.208,68.59,122.78,0.9622,0.8023,0.2522,59.78,0.3488,0,Overheating,Normal,0.2712,1361.7,No action,99.54
