timestamp,mission_id,sample_sec,mission_profile,altitude_ft,ambient_temp_c,throttle_pct,rpm,cht_c,egt_c,oil_pressure_bar,oil_temp_c,fuel_flow_lph,vibration_mm_s,battery_voltage_v,alternator_current_a,injection_timing_deg,engine_health_pct,anomaly_score,anomaly_flag,failure_stage,failure_event,failure_mode,severity,failure_probability_24h,rul_hours,maintenance_advisory
2026-09-04T14:01:43,SIM-MISSION-01,103,Endurance,24011.5,27.46,67.2,2933.9,91.63,654.8,4.807,89.14,29.06,1.526,27.649,26.16,17.804,95.66,0.0937,0,NORMAL,0,Normal,NORMAL,0.0897,1443.13,No action
2026-09-04T14:01:44,SIM-MISSION-01,104,Endurance,24026.4,28.42,67.08,2950.6,91.72,664.37,4.922,89.11,29.5,1.58,27.585,26.69,17.767,95.82,0.087,0,NORMAL,0,Normal,NORMAL,0.084,1443.07,No action
2026-09-04T14:01:45,SIM-MISSION-01,105,Endurance,23980.6,26.2,65.88,2943.0,90.82,653.08,4.819,88.68,29.01,1.54,27.645,26.43,17.797,95.71,0.0916,0,NORMAL,0,Normal,NORMAL,0.0879,1443.0,No action
2026-09-04T14:01:46,SIM-MISSION-01,106,Endurance,24083.1,28.61,68.0,2936.2,90.39,662.04,4.812,87.78,29.57,1.505,27.546,26.09,17.842,95.87,0.0853,0,NORMAL,0,Normal,NORMAL,0.0825,1442.93,No action
2026-09-04T14:01:47,SIM-MISSION-01,107,Endurance,24069.6,27.14,70.01,2960.7,90.82,660.86,4.766,86.96,29.03,1.618,27.519,25.8,17.741,95.74,0.0905,0,NORMAL,0,Normal,NORMAL,0.0869,1442.87,No action
2026-09-04T14:01:48,SIM-MISSION-01,108,Endurance,24142.3,26.74,65.09,2919.1,90.5,650.61,4.805,88.37,28.27,1.536,27.565,25.68,17.787,95.41,0.1038,0,NORMAL,0,Normal,NORMAL,0.0982,1442.8,No action
2026-09-04T14:01:49,SIM-MISSION-01,109,Endurance,23913.3,26.7,67.39,2914.6,92.14,660.49,4.769,87.36,29.06,1.539,27.651,25.54,17.854,95.26,0.1096,0,NORMAL,0,Normal,NORMAL,0.1032,1442.73,No action
2026-09-04T14:01:50,SIM-MISSION-01,110,Endurance,23909.8,28.21,67.52,2902.9,90.24,658.5,4.839,88.76,29.07,1.507,27.564,26.18,17.857,95.55,0.0981,0,NORMAL,0,Normal,NORMAL,0.0934,1442.67,No action
2026-09-04T14:01:51,SIM-MISSION-01,111,Endurance,24182.9,28.65,68.17,2931.6,88.68,661.02,4.767,86.37,29.11,1.543,27.63,25.59,17.907,95.63,0.0949,0,NORMAL,0,Normal,NORMAL,0.0906,1442.6,No action
2026-09-04T14:01:52,SIM-MISSION-01,112,Endurance,23807.3,26.81,67.94,2927.4,91.93,651.71,4.9,87.76,29.1,1.624,27.543,26.1,17.838,95.31,0.1074,0,NORMAL,0,Normal,NORMAL,0.1013,1442.53,No action
2026-09-04T14:01:53,SIM-MISSION-01,113,Endurance,23760.1,26.45,67.96,2885.9,91.3,674.97,4.816,87.9,28.98,1.629,27.657,25.66,17.851,95.19,0.1123,0,NORMAL,0,Normal,NORMAL,0.1054,1442.47,No action
2026-09-04T14:01:54,SIM-MISSION-01,114,Endurance,24073.5,28.39,72.39,2919.1,89.56,661.56,4.82,88.1,29.12,1.571,27.636,25.88,17.799,95.07,0.1171,0,NORMAL,0,Normal,NORMAL,0.1095,1442.4,No action
2026-09-04T14:01:55,SIM-MISSION-01,115,Endurance,23885.9,27.81,66.53,2890.8,91.18,659.01,4.857,87.36,28.17,1.505,27.656,26.74,17.851,95.58,0.0967,0,NORMAL,0,Normal,NORMAL,0.0922,1442.33,No action
2026-09-04T14:01:56,SIM-MISSION-01,116,Endurance,23907.1,27.18,65.54,2885.5,89.68,661.78,4.812,87.88,29.12,1.713,27.609,25.89,17.843,95.22,0.1113,0,NORMAL,0,Normal,NORMAL,0.1046,1442.27,No action
2026-09-04T14:01:57,SIM-MISSION-01,117,Endurance,23912.2,29.49,66.91,2903.7,92.34,657.02,4.857,88.26,28.51,1.623,27.534,25.56,17.76,95.28,0.1089,0,NORMAL,0,Normal,NORMAL,0.1025,1442.2,No action
2026-09-04T14:01:58,SIM-MISSION-01,118,Endurance,23961.0,26.22,67.68,2904.1,90.43,656.66,4.814,86.58,28.24,1.479,27.65,26.05,17.801,96.32,0.0673,0,NORMAL,0,Normal,NORMAL,0.0672,1442.13,No action
2026-09-04T14:01:59,SIM-MISSION-01,119,Endurance,23974.3,28.61,70.17,2914.4,90.99,659.64,4.824,88.23,29.08,1.578,27.553,25.6,17.817,95.12,0.1152,0,NORMAL,0,Normal,NORMAL,0.1079,1442.07,No action
2026-09-04T14:02:00,SIM-MISSION-01,120,Endurance,24121.6,27.45,68.84,2886.9,91.31,657.57,4.808,89.4,29.27,1.67,27.538,25.79,17.798,95.58,0.0969,0,NORMAL,0,Normal,NORMAL,0.0923,1442.0,No action
2026-09-04T14:02:01,SIM-MISSION-01,121,Endurance,23984.8,29.02,65.18,2920.9,91.77,655.54,4.835,87.84,29.36,1.507,27.625,26.16,17.662,95.45,0.1019,0,NORMAL,0,Normal,NORMAL,0.0966,1441.93,No action
2026-09-04T14:02:02,SIM-MISSION-01,122,Endurance,23896.3,26.85,71.22,2896.3,89.98,661.31,4.755,87.84,28.82,1.578,27.486,25.66,17.689,95.87,0.085,0,NORMAL,0,Normal,NORMAL,0.0823,1441.87,No action
2026-09-04T14:02:03,SIM-MISSION-01,123,Endurance,24030.9,29.29,64.96,2876.8,90.65,662.46,4.811,88.23,28.79,1.544,27.697,25.99,17.815,95.31,0.1077,0,NORMAL,0,Normal,NORMAL,0.1016,1441.8,No action
2026-09-04T14:02:04,SIM-MISSION-01,124,Endurance,23911.7,25.99,67.39,2832.6,91.02,659.49,4.805,87.55,29.07,1.605,27.602,25.91,17.789,95.49,0.1003,0,NORMAL,0,Normal,NORMAL,0.0953,1441.73,No action
2026-09-04T14:02:05,SIM-MISSION-01,125,Endurance,24009.2,26.91,69.96,2912.3,89.58,659.44,4.72,87.78,28.65,1.544,27.53,25.6,17.814,95.38,0.1047,0,NORMAL,0,Normal,NORMAL,0.099,1441.67,No action
2026-09-04T14:02:06,SIM-MISSION-01,126,Endurance,23906.7,27.93,68.46,2881.1,91.33,657.25,4.852,87.95,29.11,1.507,27.558,26.05,17.817,95.9,0.0841,0,NORMAL,0,Normal,NORMAL,0.0815,1441.6,No action
2026-09-04T14:02:07,SIM-MISSION-01,127,Endurance,23931.4,27.71,69.02,2843.4,91.8,661.08,4.8,87.47,29.27,1.524,27.748,26.1,17.723,95.72,0.0913,0,NORMAL,0,Normal,NORMAL,0.0876,1441.53,No action
2026-09-04T14:02:08,SIM-MISSION-01,128,Endurance,23965.7,27.54,65.9,2875.6,91.16,662.84,4.824,87.46,28.51,1.481,27.624,26.24,17.887,95.49,0.1003,0,NORMAL,0,Normal,NORMAL,0.0953,1441.47,No action
2026-09-04T14:02:09,SIM-MISSION-01,129,Endurance,23894.6,28.02,66.66,2878.8,90.76,658.7,4.758,88.24,29.35,1.676,27.553,25.67,17.784,95.14,0.1146,0,NORMAL,0,Normal,NORMAL,0.1074,1441.4,No action
2026-09-04T14:02:10,SIM-MISSION-01,130,Endurance,23799.6,28.47,68.56,2846.9,90.67,660.53,4.888,87.47,29.11,1.379,27.499,25.74,17.772,95.29,0.1086,0,NORMAL,0,Normal,NORMAL,0.1023,1441.33,No action
2026-09-04T14:02:11,SIM-MISSION-01,131,Endurance,24073.9,27.18,69.03,2849.3,92.42,661.0,4.805,87.83,28.97,1.545,27.54,26.2,17.81,95.55,0.0981,0,NORMAL,0,Normal,NORMAL,0.0934,1441.27,No action
2026-09-04T14:02:12,SIM-MISSION-01,132,Endurance,24121.8,27.32,67.66,2940.7,90.38,657.96,4.854,88.82,28.7,1.412,27.483,25.68,17.758,95.14,0.1145,0,NORMAL,0,Normal,NORMAL,0.1073,1441.2,No action
2026-09-04T14:02:13,SIM-MISSION-01,133,Endurance,23920.4,27.58,67.51,2878.0,91.65,665.35,4.787,87.43,29.24,1.666,27.553,26.56,17.883,96.11,0.0755,0,NORMAL,0,Normal,NORMAL,0.0742,1441.13,No action
2026-09-04T14:02:14,SIM-MISSION-01,134,Endurance,24052.9,28.77,67.59,2875.6,89.61,669.46,4.936,87.45,28.32,1.531,27.628,26.38,17.832,96.26,0.0694,0,NORMAL,0,Normal,NORMAL,0.069,1441.07,No action
2026-09-04T14:02:15,SIM-MISSION-01,135,Endurance,23966.0,28.46,66.8,2856.5,91.16,660.53,4.781,87.14,29.09,1.431,27.706,25.71,17.821,95.38,0.1046,0,NORMAL,0,Normal,NORMAL,0.0989,1441.0,No action
2026-09-04T14:02:16,SIM-MISSION-01,136,Endurance,24035.9,28.55,71.79,2844.6,89.64,658.58,4.775,86.9,28.73,1.41,27.603,25.87,17.797,95.47,0.1013,0,NORMAL,0,Normal,NORMAL,0.0961,1440.93,No action
2026-09-04T14:02:17,SIM-MISSION-01,137,Endurance,23941.8,28.65,69.18,2855.4,90.47,663.21,4.857,85.91,28.92,1.517,27.549,26.35,17.769,95.73,0.0907,0,NORMAL,0,Normal,NORMAL,0.0871,1440.87,No action
2026-09-04T14:02:18,SIM-MISSION-01,138,Endurance,23897.4,27.56,66.58,2841.2,90.81,655.28,4.742,88.45,29.18,1.452,27.499,26.74,17.764,95.34,0.1065,0,NORMAL,0,Normal,NORMAL,0.1005,1440.8,No action
2026-09-04T14:02:19,SIM-MISSION-01,139,Endurance,23925.4,27.34,66.72,2871.5,91.73,658.89,4.876,87.84,28.89,1.543,27.569,26.13,17.81,95.46,0.1015,0,NORMAL,0,Normal,NORMAL,0.0963,1440.73,No action
2026-09-04T14:02:20,SIM-MISSION-01,140,Endurance,24101.2,28.99,70.25,2848.7,91.75,660.78,4.871,89.04,28.96,1.495,27.531,26.06,17.839,96.02,0.0792,0,NORMAL,0,Normal,NORMAL,0.0773,1440.67,No action
2026-09-04T14:02:21,SIM-MISSION-01,141,Endurance,23980.0,28.99,68.47,2898.0,91.09,659.56,4.704,87.4,28.59,1.463,27.522,25.52,17.792,95.24,0.1103,0,NORMAL,0,Normal,NORMAL,0.1038,1440.6,No action
2026-09-04T14:02:22,SIM-MISSION-01,142,Endurance,23990.9,28.51,67.61,2868.5,89.73,658.63,4.721,87.27,29.04,1.535,27.712,26.59,17.818,95.58,0.0968,0,NORMAL,0,Normal,NORMAL,0.0923,1440.53,No action
2026-09-04T14:02:23,SIM-MISSION-01,143,Endurance,23951.0,26.96,65.79,2830.4,91.42,658.78,4.86,88.91,29.59,1.533,27.487,25.48,17.782,96.14,0.0745,0,NORMAL,0,Normal,NORMAL,0.0733,1440.47,No action
2026-09-04T14:02:24,SIM-MISSION-01,144,Endurance,23995.4,28.24,65.51,2856.8,92.51,658.88,4.816,86.86,29.05,1.49,27.508,25.43,17.878,95.97,0.0811,0,NORMAL,0,Normal,NORMAL,0.079,1440.4,No action
2026-09-04T14:02:25,SIM-MISSION-01,145,Endurance,23912.2,28.97,66.15,2846.9,91.05,656.25,4.843,88.1,28.48,1.675,27.569,26.27,17.725,95.73,0.0908,0,NORMAL,0,Normal,NORMAL,0.0872,1440.33,No action
2026-09-04T14:02:26,SIM-MISSION-01,146,Endurance,24012.6,27.62,67.76,2806.5,91.1,655.79,4.829,88.12,28.79,1.725,27.593,26.32,17.732,95.48,0.1008,0,NORMAL,0,Normal,NORMAL,0.0957,1440.27,No action
2026-09-04T14:02:27,SIM-MISSION-01,147,Endurance,23965.6,27.65,69.05,2820.3,88.5,657.6,4.743,87.8,29.29,1.725,27.64,26.3,17.83,95.29,0.1085,0,NORMAL,0,Normal,NORMAL,0.1022,1440.2,No action
2026-09-04T14:02:28,SIM-MISSION-01,148,Endurance,24280.1,28.21,64.79,2841.5,92.42,663.05,4.896,87.08,29.09,1.581,27.641,25.58,17.707,95.65,0.0938,0,NORMAL,0,Normal,NORMAL,0.0898,1440.13,No action
2026-09-04T14:02:29,SIM-MISSION-01,149,Endurance,24007.6,28.2,66.39,2808.7,91.26,658.76,4.81,87.68,28.54,1.507,27.657,26.09,17.861,95.11,0.1157,0,NORMAL,0,Normal,NORMAL,0.1084,1440.07,No action
2026-09-04T14:02:30,SIM-MISSION-01,150,Endurance,23913.9,25.85,67.99,2856.0,90.9,661.06,4.839,88.46,29.29,1.655,27.644,25.87,17.924,95.35,0.1061,0,NORMAL,0,Normal,NORMAL,0.1002,1440.0,No action
2026-09-04T14:02:31,SIM-MISSION-01,151,Endurance,23855.7,27.97,66.75,2813.8,91.08,662.26,4.804,88.58,29.36,1.632,27.603,26.04,17.791,94.95,0.122,0,NORMAL,0,Normal,NORMAL,0.1137,1439.93,No action
2026-09-04T14:02:32,SIM-MISSION-01,152,Endurance,24137.2,28.84,68.77,2831.9,89.32,663.13,4.781,88.19,28.9,1.431,27.619,26.04,17.852,96.12,0.0754,0,NORMAL,0,Normal,NORMAL,0.0741,1439.87,No action
2026-09-04T14:02:33,SIM-MISSION-01,153,Endurance,24181.5,28.37,67.21,2840.6,91.42,657.35,4.835,87.78,30.02,1.534,27.515,25.91,17.874,96.4,0.064,0,NORMAL,0,Normal,NORMAL,0.0644,1439.8,No action
2026-09-04T14:02:34,SIM-MISSION-01,154,Endurance,23948.2,28.93,64.99,2813.3,91.61,656.48,4.732,88.7,28.83,1.596,27.604,26.26,17.808,95.23,0.1109,0,NORMAL,0,Normal,NORMAL,0.1042,1439.73,No action
2026-09-04T14:02:35,SIM-MISSION-01,155,Endurance,23831.4,27.1,69.64,2823.3,92.17,658.91,4.679,87.81,29.19,1.526,27.566,26.45,17.794,95.43,0.1029,0,NORMAL,0,Normal,NORMAL,0.0974,1439.67,No action
2026-09-04T14:02:36,SIM-MISSION-01,156,Endurance,24194.0,28.69,66.83,2812.6,91.28,656.92,4.718,87.32,28.83,1.482,27.557,26.57,17.816,95.49,0.1004,0,NORMAL,0,Normal,NORMAL,0.0954,1439.6,No action
2026-09-04T14:02:37,SIM-MISSION-01,157,Endurance,24042.5,29.03,67.97,2814.7,89.95,653.35,4.782,87.95,28.44,1.446,27.6,25.35,17.716,95.28,0.1089,0,NORMAL,0,Normal,NORMAL,0.1026,1439.53,No action
2026-09-04T14:02:38,SIM-MISSION-01,158,Endurance,24128.3,28.06,64.33,2846.1,91.75,659.08,4.93,89.21,29.34,1.488,27.635,25.38,17.785,95.64,0.0943,0,NORMAL,0,Normal,NORMAL,0.0902,1439.47,No action
2026-09-04T14:02:39,SIM-MISSION-01,159,Endurance,24084.7,28.35,68.92,2845.0,91.04,660.59,4.785,88.41,29.01,1.65,27.733,26.13,17.746,94.97,0.1212,0,NORMAL,0,Normal,NORMAL,0.113,1439.4,No action
2026-09-04T14:02:40,SIM-MISSION-01,160,Endurance,24183.3,28.74,69.21,2829.7,92.1,649.78,4.895,88.58,29.19,1.51,27.623,26.2,17.729,95.45,0.102,0,NORMAL,0,Normal,NORMAL,0.0967,1439.33,No action
2026-09-04T14:02:41,SIM-MISSION-01,161,Endurance,23859.6,28.8,68.62,2805.4,91.09,662.81,4.812,88.43,28.77,1.455,27.559,25.59,17.764,96.09,0.0764,0,NORMAL,0,Normal,NORMAL,0.0749,1439.27,No action
2026-09-04T14:02:42,SIM-MISSION-01,162,Endurance,23999.3,30.18,69.13,2796.4,91.04,655.29,4.741,87.83,29.59,1.59,27.471,26.15,17.849,95.94,0.0825,0,NORMAL,0,Normal,NORMAL,0.0802,1439.2,No action
2026-09-04T14:02:43,SIM-MISSION-01,163,Endurance,24194.3,29.56,64.97,2786.3,91.32,657.24,4.727,87.74,29.38,1.648,27.534,25.88,17.759,95.25,0.11,0,NORMAL,0,Normal,NORMAL,0.1035,1439.13,No action
2026-09-04T14:02:44,SIM-MISSION-01,164,Endurance,23781.4,27.06,69.41,2793.7,92.11,664.62,4.784,88.04,28.89,1.574,27.75,25.74,17.744,95.45,0.1019,0,NORMAL,0,Normal,NORMAL,0.0966,1439.07,No action
2026-09-04T14:02:45,SIM-MISSION-01,165,Endurance,24120.5,27.18,67.0,2784.7,90.57,661.58,4.864,87.94,29.08,1.496,27.688,26.43,17.791,94.69,0.1322,0,NORMAL,0,Normal,NORMAL,0.1224,1439.0,No action
2026-09-04T14:02:46,SIM-MISSION-01,166,Endurance,23866.3,28.9,67.82,2765.7,90.83,665.11,4.772,87.88,28.86,1.608,27.718,25.65,17.79,95.7,0.0919,0,NORMAL,0,Normal,NORMAL,0.0881,1438.93,No action
2026-09-04T14:02:47,SIM-MISSION-01,167,Endurance,23872.9,25.88,70.39,2800.9,91.64,666.4,4.783,88.44,28.89,1.55,27.633,25.98,17.729,95.41,0.1036,0,NORMAL,0,Normal,NORMAL,0.098,1438.87,No action
2026-09-04T14:02:48,SIM-MISSION-01,168,Endurance,24027.3,29.58,67.89,2795.5,91.59,664.39,4.872,87.79,29.26,1.434,27.619,26.3,17.774,95.43,0.1029,0,NORMAL,0,Normal,NORMAL,0.0975,1438.8,No action
2026-09-04T14:02:49,SIM-MISSION-01,169,Endurance,24055.7,28.69,68.71,2772.5,92.14,655.36,4.765,87.52,29.0,1.517,27.646,26.03,17.915,95.56,0.0975,0,NORMAL,0,Normal,NORMAL,0.0929,1438.73,No action
2026-09-04T14:02:50,SIM-MISSION-01,170,Endurance,24173.6,27.72,70.27,2788.6,90.18,657.13,4.816,88.65,29.2,1.55,27.652,25.88,17.817,95.05,0.1181,0,NORMAL,0,Normal,NORMAL,0.1104,1438.67,No action
2026-09-04T14:02:51,SIM-MISSION-01,171,Endurance,23817.1,29.67,68.27,2794.7,90.26,664.03,4.78,87.14,28.86,1.577,27.43,25.6,17.854,95.48,0.1006,0,NORMAL,0,Normal,NORMAL,0.0955,1438.6,No action
2026-09-04T14:02:52,SIM-MISSION-01,172,Endurance,23810.5,29.02,67.65,2809.3,91.63,655.89,4.84,88.86,28.92,1.537,27.569,26.21,17.792,96.01,0.0794,0,NORMAL,0,Normal,NORMAL,0.0775,1438.53,No action
2026-09-04T14:02:53,SIM-MISSION-01,173,Endurance,24110.8,26.08,67.6,2818.5,91.76,666.0,4.773,88.02,29.16,1.543,27.74,25.63,17.775,95.74,0.0906,0,NORMAL,0,Normal,NORMAL,0.087,1438.47,No action
2026-09-04T14:02:54,SIM-MISSION-01,174,Endurance,23948.1,29.02,67.05,2808.0,91.79,661.59,4.889,89.7,29.09,1.615,27.638,26.18,17.779,95.24,0.1105,0,NORMAL,0,Normal,NORMAL,0.1039,1438.4,No action
2026-09-04T14:02:55,SIM-MISSION-01,175,Endurance,24205.0,29.88,65.99,2799.8,90.72,661.83,4.81,87.97,29.43,1.561,27.626,25.45,17.835,95.61,0.0957,0,NORMAL,0,Normal,NORMAL,0.0913,1438.33,No action
2026-09-04T14:02:56,SIM-MISSION-01,176,Endurance,23776.7,28.31,67.11,2774.6,90.08,662.0,4.782,88.31,28.57,1.648,27.732,25.6,17.767,95.19,0.1125,0,NORMAL,0,Normal,NORMAL,0.1057,1438.27,No action
2026-09-04T14:02:57,SIM-MISSION-01,177,Endurance,23976.8,28.45,67.44,2776.4,90.45,663.23,4.689,87.12,28.76,1.615,27.581,25.78,17.829,95.7,0.092,0,NORMAL,0,Normal,NORMAL,0.0882,1438.2,No action
2026-09-04T14:02:58,SIM-MISSION-01,178,Endurance,23946.2,28.8,68.62,2833.4,90.22,661.56,4.798,87.9,29.57,1.621,27.663,25.9,17.764,95.56,0.0976,0,NORMAL,0,Normal,NORMAL,0.0929,1438.13,No action
2026-09-04T14:02:59,SIM-MISSION-01,179,Endurance,24058.4,27.51,68.9,2754.2,90.52,663.66,4.803,88.56,28.75,1.617,27.554,26.45,17.846,94.87,0.1251,0,NORMAL,0,Normal,NORMAL,0.1163,1438.07,No action
2026-09-04T14:03:00,SIM-MISSION-01,180,Endurance,24045.9,28.59,65.55,2766.1,94.19,671.74,4.03,95.91,29.38,2.511,27.499,26.27,17.709,85.57,0.4974,0,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.5328,1438.0,Immediate inspection recommended
2026-09-04T14:03:01,SIM-MISSION-01,181,Endurance,24026.6,28.89,68.28,2713.3,94.84,668.84,4.013,96.49,29.51,2.736,27.599,26.19,17.818,83.78,0.5688,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.5935,1417.93,Immediate inspection recommended
2026-09-04T14:03:02,SIM-MISSION-01,182,Endurance,24012.6,25.32,66.57,2724.8,94.38,671.93,3.917,97.42,30.04,2.812,27.628,26.1,17.72,82.61,0.6158,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.6334,1397.87,Immediate inspection recommended
2026-09-04T14:03:03,SIM-MISSION-01,183,Endurance,24035.0,28.45,67.24,2716.1,94.92,663.99,3.916,98.06,30.16,2.922,27.651,26.3,17.832,82.49,0.6203,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.6373,1377.8,Immediate inspection recommended
2026-09-04T14:03:04,SIM-MISSION-01,184,Endurance,24137.0,28.67,66.95,2691.9,95.29,669.52,3.712,98.13,29.44,3.112,27.672,25.64,17.803,80.95,0.6818,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.6896,1357.73,Immediate inspection recommended
2026-09-04T14:03:05,SIM-MISSION-01,185,Endurance,23951.8,28.43,67.99,2746.2,95.42,665.61,3.622,96.99,30.62,3.171,27.645,26.08,17.763,80.25,0.7101,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.7136,1337.67,Immediate inspection recommended
2026-09-04T14:03:06,SIM-MISSION-01,186,Endurance,23948.7,28.07,67.16,2676.4,96.91,666.3,3.581,98.93,29.61,3.285,27.619,25.95,17.8,79.01,0.7595,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.7556,1317.6,Immediate inspection recommended
2026-09-04T14:03:07,SIM-MISSION-01,187,Endurance,24010.5,27.02,69.04,2715.9,94.8,668.72,3.407,99.51,29.63,3.336,27.614,25.97,17.722,77.72,0.8112,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.7995,1297.53,Immediate inspection recommended
2026-09-04T14:03:08,SIM-MISSION-01,188,Endurance,23924.9,28.92,67.69,2670.6,97.66,678.38,3.393,100.13,30.59,3.479,27.734,25.83,17.824,76.93,0.8427,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.8263,1277.47,Immediate inspection recommended
2026-09-04T14:03:09,SIM-MISSION-01,189,Endurance,23826.3,27.43,67.98,2674.4,95.69,674.41,3.298,100.01,30.2,3.58,27.615,26.61,17.768,76.84,0.8465,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.8296,1257.4,Immediate inspection recommended
2026-09-04T14:03:10,SIM-MISSION-01,190,Endurance,23921.9,30.56,67.25,2674.0,96.52,675.31,3.246,102.9,30.22,3.719,27.543,26.11,17.824,76.47,0.8611,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.8419,1237.33,Immediate inspection recommended
2026-09-04T14:03:11,SIM-MISSION-01,191,Endurance,23928.7,27.01,70.25,2669.3,96.46,673.85,3.188,103.15,30.27,3.686,27.576,25.64,17.817,74.48,0.941,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.9098,1217.27,Immediate inspection recommended
2026-09-04T14:03:12,SIM-MISSION-01,192,Endurance,23886.5,28.25,64.83,2638.1,97.61,676.33,3.087,103.87,29.98,3.742,27.688,25.75,17.894,74.4,0.944,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.9124,1197.2,Immediate inspection recommended
2026-09-04T14:03:13,SIM-MISSION-01,193,Endurance,24079.5,28.05,65.92,2673.7,97.09,677.05,2.881,104.0,30.04,3.958,27.547,26.09,17.971,73.0,1.0,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.96,1177.13,Immediate inspection recommended
2026-09-04T14:03:14,SIM-MISSION-01,194,Endurance,24085.7,26.66,69.03,2683.4,97.0,678.38,2.83,105.64,30.59,4.13,27.551,25.44,17.744,73.0,1.0,1,PRE_FAILURE,0,Lubrication Failure,CRITICAL_WARNING,0.96,1157.07,Immediate inspection recommended
2026-09-04T14:03:15,SIM-MISSION-01,195,Endurance,23954.4,27.4,66.81,2662.7,98.91,667.11,2.815,107.14,30.33,4.298,27.602,26.25,17.78,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,20.0,Emergency shutdown / maintenance inspection
2026-09-04T14:03:16,SIM-MISSION-01,196,Endurance,24019.5,28.13,67.32,2627.3,99.28,674.29,2.643,105.85,30.83,4.149,27.639,26.21,17.863,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,18.5,Emergency shutdown / maintenance inspection
2026-09-04T14:03:17,SIM-MISSION-01,197,Endurance,23923.2,27.76,66.84,2666.1,98.73,675.58,2.555,107.09,30.75,4.53,27.608,26.4,17.862,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,17.0,Emergency shutdown / maintenance inspection
2026-09-04T14:03:18,SIM-MISSION-01,198,Endurance,24101.4,28.88,69.73,2618.8,99.54,680.64,2.627,108.15,30.64,4.576,27.527,26.04,17.762,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,15.5,Emergency shutdown / maintenance inspection
2026-09-04T14:03:19,SIM-MISSION-01,199,Endurance,23920.0,28.79,66.11,2629.3,99.54,679.43,2.551,109.84,30.86,4.783,27.549,26.12,17.822,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,14.0,Emergency shutdown / maintenance inspection
2026-09-04T14:03:20,SIM-MISSION-01,200,Endurance,23774.6,28.71,69.47,2607.4,98.14,674.06,2.394,109.62,31.05,4.699,27.663,25.84,17.789,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,12.5,Emergency shutdown / maintenance inspection
2026-09-04T14:03:21,SIM-MISSION-01,201,Endurance,23923.7,29.39,69.65,2620.3,99.54,685.06,2.274,110.58,31.04,5.076,27.456,26.06,17.817,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,11.0,Emergency shutdown / maintenance inspection
2026-09-04T14:03:22,SIM-MISSION-01,202,Endurance,24150.5,27.39,68.86,2606.9,100.36,680.34,2.253,109.9,30.87,4.971,27.608,26.33,17.825,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,9.5,Emergency shutdown / maintenance inspection
2026-09-04T14:03:23,SIM-MISSION-01,203,Endurance,24112.3,27.38,67.59,2608.7,99.23,677.0,2.2,111.52,30.47,5.08,27.581,25.66,17.816,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,8.0,Emergency shutdown / maintenance inspection
2026-09-04T14:03:24,SIM-MISSION-01,204,Endurance,23885.9,28.86,67.98,2627.3,100.49,680.8,2.145,112.54,31.04,5.182,27.617,25.56,17.833,33.0,1.0,1,FAILURE,1,Lubrication Failure,ENGINE_FAILURE,0.96,6.5,Emergency shutdown / maintenance inspection
2026-09-04T14:03:25,SIM-MISSION-01,205,Endurance,23909.6,28.33,71.19,2725.8,92.71,655.7,4.812,86.21,28.97,1.507,27.637,26.05,17.782,95.22,0.1112,0,NORMAL,0,Normal,NORMAL,0.1046,1436.33,No action
2026-09-04T14:03:26,SIM-MISSION-01,206,Endurance,23787.3,28.35,70.4,2692.7,90.51,664.85,4.765,88.08,28.58,1.61,27.606,25.99,17.845,95.22,0.1114,0,NORMAL,0,Normal,NORMAL,0.1047,1436.27,No action
